as_of,disease,state,date,median,lower,upper,interval_width,p_growing,category,BuildNumber
12/03/2024 12:00:00 AM,Influenza,New Jersey,10/16/2024 12:00:00 AM,1.0726,1.0128,1.1428,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Jersey,10/17/2024 12:00:00 AM,1.0724,1.0166,1.1385,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Jersey,10/18/2024 12:00:00 AM,1.0713,1.0185,1.1331,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Jersey,10/19/2024 12:00:00 AM,1.0708,1.0213,1.1265,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Jersey,10/20/2024 12:00:00 AM,1.0697,1.0232,1.1226,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Jersey,10/21/2024 12:00:00 AM,1.0688,1.0242,1.118,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Jersey,10/22/2024 12:00:00 AM,1.0676,1.0253,1.1147,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Jersey,10/23/2024 12:00:00 AM,1.0661,1.0248,1.111,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Jersey,10/24/2024 12:00:00 AM,1.0648,1.0254,1.1088,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Jersey,10/25/2024 12:00:00 AM,1.0636,1.0246,1.1055,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Jersey,10/26/2024 12:00:00 AM,1.0631,1.0228,1.1024,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Jersey,10/27/2024 12:00:00 AM,1.0622,1.0218,1.1009,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Jersey,10/28/2024 12:00:00 AM,1.0618,1.0214,1.1005,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Jersey,10/29/2024 12:00:00 AM,1.062,1.0212,1.1001,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Jersey,10/30/2024 12:00:00 AM,1.0626,1.0185,1.1,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Jersey,10/31/2024 12:00:00 AM,1.0634,1.0173,1.1002,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Jersey,11/01/2024 12:00:00 AM,1.0642,1.0164,1.1025,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Jersey,11/02/2024 12:00:00 AM,1.0658,1.0176,1.1037,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Jersey,11/03/2024 12:00:00 AM,1.0677,1.0182,1.1056,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Jersey,11/04/2024 12:00:00 AM,1.0704,1.0219,1.1091,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Jersey,11/05/2024 12:00:00 AM,1.0733,1.0247,1.1129,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Jersey,11/06/2024 12:00:00 AM,1.077,1.029,1.1162,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Jersey,11/07/2024 12:00:00 AM,1.0814,1.0323,1.1195,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Jersey,11/08/2024 12:00:00 AM,1.0862,1.0381,1.1236,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Jersey,11/09/2024 12:00:00 AM,1.0919,1.0443,1.1279,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Jersey,11/10/2024 12:00:00 AM,1.0977,1.0503,1.1336,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Jersey,11/11/2024 12:00:00 AM,1.1039,1.0576,1.1408,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Jersey,11/12/2024 12:00:00 AM,1.1106,1.0652,1.1472,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Jersey,11/13/2024 12:00:00 AM,1.1175,1.0743,1.1549,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Jersey,11/14/2024 12:00:00 AM,1.1247,1.0824,1.1641,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Jersey,11/15/2024 12:00:00 AM,1.1318,1.0925,1.1742,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Jersey,11/16/2024 12:00:00 AM,1.1392,1.0998,1.1837,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Jersey,11/17/2024 12:00:00 AM,1.1467,1.1077,1.1942,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Jersey,11/18/2024 12:00:00 AM,1.1547,1.1153,1.2039,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Jersey,11/19/2024 12:00:00 AM,1.1623,1.121,1.2131,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Jersey,11/20/2024 12:00:00 AM,1.1705,1.1256,1.2248,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Jersey,11/21/2024 12:00:00 AM,1.1788,1.1285,1.2364,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Jersey,11/22/2024 12:00:00 AM,1.186,1.1312,1.2516,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Jersey,11/23/2024 12:00:00 AM,1.1931,1.1319,1.2648,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Jersey,11/24/2024 12:00:00 AM,1.2,1.1323,1.2798,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Jersey,11/25/2024 12:00:00 AM,1.2062,1.1318,1.2959,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Jersey,11/26/2024 12:00:00 AM,1.2127,1.131,1.3118,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Jersey,11/27/2024 12:00:00 AM,1.2183,1.1298,1.3308,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Jersey,11/28/2024 12:00:00 AM,1.2233,1.1273,1.3476,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Jersey,11/29/2024 12:00:00 AM,1.2273,1.125,1.3694,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Jersey,11/30/2024 12:00:00 AM,1.2316,1.1242,1.3931,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Jersey,12/01/2024 12:00:00 AM,1.2344,1.1226,1.4134,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Jersey,12/02/2024 12:00:00 AM,1.2373,1.1166,1.435,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Jersey,12/03/2024 12:00:00 AM,1.2402,1.1092,1.4612,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Mexico,10/09/2024 12:00:00 AM,1.104,0.9369,1.2107,0.95,0.989,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Mexico,10/10/2024 12:00:00 AM,1.1048,0.9434,1.2082,0.95,0.989,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Mexico,10/11/2024 12:00:00 AM,1.1061,0.9527,1.2044,0.95,0.989,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Mexico,10/12/2024 12:00:00 AM,1.106,0.9601,1.1982,0.95,0.989,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Mexico,10/13/2024 12:00:00 AM,1.1068,0.9692,1.1948,0.95,0.989,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Mexico,10/14/2024 12:00:00 AM,1.1073,0.9789,1.1914,0.95,0.989,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Mexico,10/15/2024 12:00:00 AM,1.1085,0.9897,1.1889,0.95,0.989,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Mexico,10/16/2024 12:00:00 AM,1.11,0.9976,1.1877,0.95,0.989,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Mexico,10/17/2024 12:00:00 AM,1.1111,1.0061,1.1871,0.95,0.989,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Mexico,10/18/2024 12:00:00 AM,1.1131,1.0121,1.1855,0.95,0.989,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Mexico,10/19/2024 12:00:00 AM,1.1156,1.0215,1.1837,0.95,0.989,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Mexico,10/20/2024 12:00:00 AM,1.1179,1.0273,1.1827,0.95,0.989,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Mexico,10/21/2024 12:00:00 AM,1.1203,1.0348,1.1827,0.95,0.989,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Mexico,10/22/2024 12:00:00 AM,1.123,1.042,1.1818,0.95,0.989,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Mexico,10/23/2024 12:00:00 AM,1.1254,1.0493,1.1824,0.95,0.989,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Mexico,10/24/2024 12:00:00 AM,1.1285,1.055,1.1824,0.95,0.989,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Mexico,10/25/2024 12:00:00 AM,1.1318,1.0594,1.1836,0.95,0.989,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Mexico,10/26/2024 12:00:00 AM,1.1348,1.0655,1.1846,0.95,0.989,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Mexico,10/27/2024 12:00:00 AM,1.138,1.0715,1.1873,0.95,0.989,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Mexico,10/28/2024 12:00:00 AM,1.1405,1.0772,1.1893,0.95,0.989,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Mexico,10/29/2024 12:00:00 AM,1.1435,1.0816,1.1932,0.95,0.989,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Mexico,10/30/2024 12:00:00 AM,1.1466,1.086,1.196,0.95,0.989,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Mexico,10/31/2024 12:00:00 AM,1.1494,1.0919,1.1981,0.95,0.989,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Mexico,11/01/2024 12:00:00 AM,1.1518,1.0973,1.2012,0.95,0.989,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Mexico,11/02/2024 12:00:00 AM,1.1544,1.1038,1.2079,0.95,0.989,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Mexico,11/03/2024 12:00:00 AM,1.157,1.1081,1.2106,0.95,0.989,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Mexico,11/04/2024 12:00:00 AM,1.1594,1.112,1.2138,0.95,0.989,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Mexico,11/05/2024 12:00:00 AM,1.1621,1.1141,1.2167,0.95,0.989,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Mexico,11/06/2024 12:00:00 AM,1.1644,1.1156,1.2206,0.95,0.989,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Mexico,11/07/2024 12:00:00 AM,1.1666,1.1205,1.2252,0.95,0.989,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Mexico,11/08/2024 12:00:00 AM,1.1691,1.1237,1.2304,0.95,0.989,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Mexico,11/09/2024 12:00:00 AM,1.1709,1.1277,1.2338,0.95,0.989,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Mexico,11/10/2024 12:00:00 AM,1.1731,1.129,1.236,0.95,0.989,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Mexico,11/11/2024 12:00:00 AM,1.1747,1.1318,1.2377,0.95,0.989,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Mexico,11/12/2024 12:00:00 AM,1.1771,1.1331,1.2414,0.95,0.989,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Mexico,11/13/2024 12:00:00 AM,1.1791,1.1343,1.2439,0.95,0.989,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Mexico,11/14/2024 12:00:00 AM,1.1811,1.1348,1.247,0.95,0.989,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Mexico,11/15/2024 12:00:00 AM,1.183,1.1354,1.2508,0.95,0.989,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Mexico,11/16/2024 12:00:00 AM,1.1842,1.1352,1.2556,0.95,0.989,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Mexico,11/17/2024 12:00:00 AM,1.1854,1.1354,1.2582,0.95,0.989,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Mexico,11/18/2024 12:00:00 AM,1.1868,1.1341,1.2614,0.95,0.989,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Mexico,11/19/2024 12:00:00 AM,1.1877,1.1315,1.2678,0.95,0.989,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Mexico,11/20/2024 12:00:00 AM,1.1883,1.1296,1.2706,0.95,0.989,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Mexico,11/21/2024 12:00:00 AM,1.1892,1.1268,1.2766,0.95,0.989,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Mexico,11/22/2024 12:00:00 AM,1.189,1.1236,1.2809,0.95,0.989,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Mexico,11/23/2024 12:00:00 AM,1.1897,1.12,1.2886,0.95,0.989,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Mexico,11/24/2024 12:00:00 AM,1.1902,1.1137,1.2981,0.95,0.989,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Mexico,11/25/2024 12:00:00 AM,1.1911,1.1092,1.3062,0.95,0.989,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Mexico,11/26/2024 12:00:00 AM,1.1912,1.1017,1.3151,0.95,0.989,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Mexico,11/27/2024 12:00:00 AM,1.1911,1.0927,1.3205,0.95,0.989,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Mexico,11/28/2024 12:00:00 AM,1.1915,1.0845,1.3299,0.95,0.989,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Mexico,11/29/2024 12:00:00 AM,1.1912,1.0765,1.3363,0.95,0.989,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Mexico,11/30/2024 12:00:00 AM,1.1902,1.0676,1.345,0.95,0.989,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Mexico,12/01/2024 12:00:00 AM,1.1903,1.0574,1.3549,0.95,0.989,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Mexico,12/02/2024 12:00:00 AM,1.191,1.0476,1.3643,0.95,0.989,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Mexico,12/03/2024 12:00:00 AM,1.191,1.0378,1.3757,0.95,0.989,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New York,10/09/2024 12:00:00 AM,1.1154,0.988,1.2685,0.95,0.999,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New York,10/10/2024 12:00:00 AM,1.1152,0.9956,1.2567,0.95,0.999,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New York,10/11/2024 12:00:00 AM,1.1142,1.0076,1.2456,0.95,0.999,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New York,10/12/2024 12:00:00 AM,1.1141,1.0176,1.2338,0.95,0.999,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New York,10/13/2024 12:00:00 AM,1.1134,1.0272,1.222,0.95,0.999,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New York,10/14/2024 12:00:00 AM,1.1124,1.034,1.2087,0.95,0.999,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New York,10/15/2024 12:00:00 AM,1.1115,1.0406,1.1995,0.95,0.999,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New York,10/16/2024 12:00:00 AM,1.1102,1.0457,1.1893,0.95,0.999,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New York,10/17/2024 12:00:00 AM,1.1086,1.0492,1.1832,0.95,0.999,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New York,10/18/2024 12:00:00 AM,1.1063,1.0523,1.1742,0.95,0.999,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New York,10/19/2024 12:00:00 AM,1.1043,1.0539,1.1693,0.95,0.999,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New York,10/20/2024 12:00:00 AM,1.1021,1.0543,1.1631,0.95,0.999,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New York,10/21/2024 12:00:00 AM,1.0998,1.0532,1.1565,0.95,0.999,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New York,10/22/2024 12:00:00 AM,1.0965,1.0519,1.1501,0.95,0.999,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New York,10/23/2024 12:00:00 AM,1.0943,1.0504,1.1447,0.95,0.999,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New York,10/24/2024 12:00:00 AM,1.092,1.0491,1.138,0.95,0.999,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New York,10/25/2024 12:00:00 AM,1.0899,1.0466,1.1356,0.95,0.999,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New York,10/26/2024 12:00:00 AM,1.0879,1.0444,1.1329,0.95,0.999,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New York,10/27/2024 12:00:00 AM,1.0863,1.0419,1.1303,0.95,0.999,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New York,10/28/2024 12:00:00 AM,1.0847,1.0387,1.1298,0.95,0.999,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New York,10/29/2024 12:00:00 AM,1.0847,1.0363,1.1295,0.95,0.999,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New York,10/30/2024 12:00:00 AM,1.0854,1.0343,1.1299,0.95,0.999,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New York,10/31/2024 12:00:00 AM,1.0865,1.034,1.1305,0.95,0.999,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New York,11/01/2024 12:00:00 AM,1.0884,1.0346,1.1314,0.95,0.999,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New York,11/02/2024 12:00:00 AM,1.0908,1.0352,1.1327,0.95,0.999,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New York,11/03/2024 12:00:00 AM,1.0938,1.0411,1.1352,0.95,0.999,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New York,11/04/2024 12:00:00 AM,1.0975,1.0458,1.1386,0.95,0.999,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New York,11/05/2024 12:00:00 AM,1.1021,1.0521,1.1426,0.95,0.999,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New York,11/06/2024 12:00:00 AM,1.1077,1.0586,1.1466,0.95,0.999,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New York,11/07/2024 12:00:00 AM,1.1145,1.0674,1.1523,0.95,0.999,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New York,11/08/2024 12:00:00 AM,1.1218,1.0742,1.1593,0.95,0.999,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New York,11/09/2024 12:00:00 AM,1.1295,1.083,1.1661,0.95,0.999,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New York,11/10/2024 12:00:00 AM,1.1377,1.0935,1.175,0.95,0.999,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New York,11/11/2024 12:00:00 AM,1.1458,1.104,1.1835,0.95,0.999,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New York,11/12/2024 12:00:00 AM,1.1547,1.1139,1.1929,0.95,0.999,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New York,11/13/2024 12:00:00 AM,1.1634,1.1245,1.2052,0.95,0.999,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New York,11/14/2024 12:00:00 AM,1.1726,1.1354,1.2177,0.95,0.999,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New York,11/15/2024 12:00:00 AM,1.1814,1.1443,1.2287,0.95,0.999,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New York,11/16/2024 12:00:00 AM,1.191,1.1523,1.2384,0.95,0.999,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New York,11/17/2024 12:00:00 AM,1.2006,1.1605,1.2501,0.95,0.999,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New York,11/18/2024 12:00:00 AM,1.2099,1.1669,1.2618,0.95,0.999,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New York,11/19/2024 12:00:00 AM,1.2187,1.1728,1.2719,0.95,0.999,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New York,11/20/2024 12:00:00 AM,1.2272,1.1767,1.2816,0.95,0.999,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New York,11/21/2024 12:00:00 AM,1.2354,1.1793,1.2912,0.95,0.999,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New York,11/22/2024 12:00:00 AM,1.2432,1.1819,1.3026,0.95,0.999,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New York,11/23/2024 12:00:00 AM,1.2501,1.1822,1.3138,0.95,0.999,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New York,11/24/2024 12:00:00 AM,1.2563,1.1842,1.3261,0.95,0.999,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New York,11/25/2024 12:00:00 AM,1.262,1.1842,1.3389,0.95,0.999,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New York,11/26/2024 12:00:00 AM,1.2674,1.1828,1.3518,0.95,0.999,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New York,11/27/2024 12:00:00 AM,1.271,1.1758,1.3672,0.95,0.999,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New York,11/28/2024 12:00:00 AM,1.2753,1.1665,1.3837,0.95,0.999,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New York,11/29/2024 12:00:00 AM,1.2787,1.1581,1.3974,0.95,0.999,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New York,11/30/2024 12:00:00 AM,1.2813,1.1504,1.4165,0.95,0.999,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New York,12/01/2024 12:00:00 AM,1.283,1.1449,1.4347,0.95,0.999,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New York,12/02/2024 12:00:00 AM,1.2855,1.1376,1.4533,0.95,0.999,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New York,12/03/2024 12:00:00 AM,1.2866,1.1256,1.4724,0.95,0.999,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,North Carolina,10/09/2024 12:00:00 AM,1.0465,1.0031,1.1535,0.95,0.9495,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,North Carolina,10/10/2024 12:00:00 AM,1.0459,1.0042,1.1448,0.95,0.9495,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,North Carolina,10/11/2024 12:00:00 AM,1.0448,1.0054,1.1347,0.95,0.9495,Growing,12/06/2024 09:39:44 PM
