UniqueID,EventName,EventType,State,DistrictName,DistrictNCESID,SchoolName,SchoolNCESID,Type,Year,DateClosure,DateReopened,Epi_week,ConfirmedCase,LCStudent,LCStaff,LCHHMStudent,LCHHMStaff,LCVisitor,SuspectedCase,SCStudent,SCStaff,SCHHMStudent,SCHHMStaff,SCVisitor,AbsentStudents,AbsentStaff,Cluster,Widespread,Clean,Mandate,Recommendation,TSCOVID,MentalHealth,Vaccination,Side_effects_of_vaccination,OtherReason,Specify_other_reason
AL202090009S,COVID-19,COVID-19,AL,,0100420,Southeastern School,010042000211,I,2020,10/23/2020 12:00:00 AM,11/03/2020 12:00:00 AM,43,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,false,false,false,
AL202090010S,COVID-19,COVID-19,AL,,0100330,Greenwood Elementary School,010033000082,I,2020,10/08/2020 12:00:00 AM,10/16/2020 12:00:00 AM,41,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,false,false,false,
AL202090011S,COVID-19,COVID-19,AL,,0100090,Tenth Street Elementary School,010009000021,I,2020,11/13/2020 12:00:00 AM,11/30/2020 12:00:00 AM,46,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,,,false,false,false,
AL202090012S,COVID-19,COVID-19,AL,,0103450,Carbon Hill ElementaryJunior High School,010345000131,I,2020,12/03/2020 12:00:00 AM,12/07/2020 12:00:00 AM,49,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,,,false,false,false,
AL202090013S,COVID-19,COVID-19,AL,,0103450,Carbon Hill High School,010345000135,I,2020,12/03/2020 12:00:00 AM,12/07/2020 12:00:00 AM,49,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,,,false,false,false,
AL202090014S,COVID-19,COVID-19,AL,,0101770,Ashford High School,010177000611,I,2020,12/08/2020 12:00:00 AM,12/14/2020 12:00:00 AM,50,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,,,false,false,false,
AL202090015S,COVID-19,COVID-19,AL,,0101770,Ashford Elementary School,010177001668,I,2020,12/07/2020 12:00:00 AM,12/14/2020 12:00:00 AM,50,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,,,false,false,false,
AL202090016S,COVID-19,COVID-19,AL,,0101770,Houston County High School,010177000614,I,2020,12/11/2020 12:00:00 AM,01/05/2021 12:00:00 AM,50,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,false,false,false,
AL202090017S,COVID-19,COVID-19,AL,,0102520,Muscle Shoals High School,010252001062,I,2020,12/14/2020 12:00:00 AM,01/07/2021 12:00:00 AM,51,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,,,false,false,true,Quarantine for students and staff.
AL202090018S,COVID-19,COVID-19,AL,,0102520,Muscle Shoals Middle School,010252001059,I,2020,12/14/2020 12:00:00 AM,01/07/2021 12:00:00 AM,51,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,,,false,false,true,Quarantine for students and staff.
AL202090019S,COVID-19,COVID-19,AL,,0101170,Austin High School,010117000426,I,2020,11/19/2020 12:00:00 AM,11/30/2020 12:00:00 AM,47,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,false,false,true,Quarantine for students and staff.
AL202090020S,COVID-19,COVID-19,AL,,0101170,Austin Junior High School,010117002456,I,2020,11/19/2020 12:00:00 AM,11/30/2020 12:00:00 AM,47,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,false,false,true,Quarantine for students and staff.
AL202090021S,COVID-19,COVID-19,AL,,0101170,Austin Middle School,010117000081,I,2020,11/19/2020 12:00:00 AM,11/30/2020 12:00:00 AM,47,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,false,false,true,Quarantine for students and staff.
AL202090022S,COVID-19,COVID-19,AL,,0101170,Decatur High Developmental,010117002175,I,2020,11/19/2020 12:00:00 AM,11/30/2020 12:00:00 AM,47,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,false,false,true,Quarantine for students and staff.
AL202090023S,COVID-19,COVID-19,AL,,0101170,Decatur High School,010117000429,I,2020,11/19/2020 12:00:00 AM,11/30/2020 12:00:00 AM,47,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,false,false,true,Quarantine for students and staff.
AL202090024S,COVID-19,COVID-19,AL,,0101170,Decatur Middle School,010117000433,I,2020,11/19/2020 12:00:00 AM,11/30/2020 12:00:00 AM,47,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,false,false,true,Quarantine for students and staff.
AL202090025S,COVID-19,COVID-19,AL,,0102220,New Hope Elementary School,010222000566,I,2020,12/09/2020 12:00:00 AM,01/04/2021 12:00:00 AM,50,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,false,false,true,Due to student & staff safety
AL202090026S,COVID-19,COVID-19,AL,,0102220,New Hope High School,010222000843,I,2020,12/09/2020 12:00:00 AM,01/04/2021 12:00:00 AM,50,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,false,false,true,Due to student & staff safety.
AL202100001D,COVID-19,COVID-19,AL,Baldwin County,0100270,,,D,2021,01/05/2021 12:00:00 AM,01/11/2021 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,false,false,true,Precautionary measure
AL202100001S,COVID-19,COVID-19,AL,,0101230,Kelly Springs Elementary School,010123001817,I,2021,01/05/2021 12:00:00 AM,01/11/2021 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,,,false,false,false,
AL202100002D,COVID-19,COVID-19,AL,Chambers County,0100600,,,D,2021,01/06/2021 12:00:00 AM,01/11/2021 12:00:00 AM,1,true,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,,,false,false,false,
AL202100002S,COVID-19,COVID-19,AL,,0101230,Dothan Preparatory Academy,010123002480,I,2021,01/05/2021 12:00:00 AM,01/11/2021 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,,,false,false,false,
AL202100003D,COVID-19,COVID-19,AL,Montgomery County,0102430,,,D,2021,02/01/2021 12:00:00 AM,03/01/2021 12:00:00 AM,5,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,false,false,true,Death of staff.
AL202100003S,COVID-19,COVID-19,AL,,0102220,Buckhorn High School,010222001683,I,2021,01/07/2021 12:00:00 AM,01/19/2021 12:00:00 AM,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,false,false,false,
AL202100004D,COVID-19,COVID-19,AL,Lee County Schools,0102070,,,D,2021,02/08/2021 12:00:00 AM,02/09/2021 12:00:00 AM,6,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,,,true,false,false,
AL202100004S,COVID-19,COVID-19,AL,,0102430,Garret Elementary School,010243001458,I,2021,01/19/2021 12:00:00 AM,03/01/2021 12:00:00 AM,3,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,,,false,false,false,
AL202100005D,COVID-19,COVID-19,AL,Midfield City,0102350,,,D,2021,02/01/2021 12:00:00 AM,,5,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,false,false,false,
AL202100005S,COVID-19,COVID-19,AL,,0102430,Fitzpatrick Elementary School,010243001777,I,2021,01/19/2021 12:00:00 AM,03/01/2021 12:00:00 AM,3,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,,,false,false,false,
AL202100006D,COVID-19,COVID-19,AL,Dothan City,0101230,,,D,2021,02/12/2021 12:00:00 AM,02/16/2021 12:00:00 AM,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,true,false,false,
AL202100006S,COVID-19,COVID-19,AL,,0101640,Geneva High School,010164000567,I,2021,01/21/2021 12:00:00 AM,01/27/2021 12:00:00 AM,3,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,,,false,false,false,
AL202100007D,COVID-19,COVID-19,AL,Baldwin County Public Schools,0100270,,,D,2021,03/05/2021 12:00:00 AM,03/08/2021 12:00:00 AM,9,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,true,false,false,
AL202100007S,COVID-19,COVID-19,AL,,0101640,Geneva Middle School,010164001788,I,2021,01/21/2021 12:00:00 AM,01/27/2021 12:00:00 AM,3,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,,,false,false,false,
AL202100008D,COVID-19,COVID-19,AL,Florence City,0101530,,,D,2021,02/26/2021 12:00:00 AM,03/01/2021 12:00:00 AM,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,true,false,false,
AL202100008S,COVID-19,COVID-19,AL,,0103300,Thomasville High School,010330001248,I,2021,01/20/2021 12:00:00 AM,02/01/2021 12:00:00 AM,3,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,false,false,false,
AL202100009D,COVID-19,COVID-19,AL,Houston County Schools,0101770,,,D,2021,03/12/2021 12:00:00 AM,03/15/2021 12:00:00 AM,10,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,true,false,false,
AL202100009S,COVID-19,COVID-19,AL,,0102430,Carver Senior High School,010243001015,I,2021,01/13/2021 12:00:00 AM,03/01/2021 12:00:00 AM,2,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,false,false,false,
AL202100010S,COVID-19,COVID-19,AL,,0100720,Jackson High School,010072001493,I,2021,01/29/2021 12:00:00 AM,02/18/2021 12:00:00 AM,4,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,,,false,false,false,
AL202100011S,COVID-19,COVID-19,AL,,0100720,Jackson Intermediate School,010072001450,I,2021,01/29/2021 12:00:00 AM,02/18/2021 12:00:00 AM,4,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,false,false,false,
AL202100012S,COVID-19,COVID-19,AL,,0100720,Jackson Middle School,010072000304,I,2021,01/29/2021 12:00:00 AM,02/18/2021 12:00:00 AM,4,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,false,false,false,
AL202100013S,COVID-19,COVID-19,AL,,0100720,Joe M Gillmore Elementary School,010072000305,I,2021,01/29/2021 12:00:00 AM,02/18/2021 12:00:00 AM,4,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,false,false,false,
AL202100014S,COVID-19,COVID-19,AL,,0102580,Northside School,010258000349,I,2021,01/26/2021 12:00:00 AM,02/08/2021 12:00:00 AM,4,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,,,false,false,false,
AL202100015S,COVID-19,COVID-19,AL,,0101800,Mountain Gap Middle School,010180001530,I,2021,04/29/2021 12:00:00 AM,05/03/2021 12:00:00 AM,17,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,false,false,false,
AL202101001D,COVID-19,COVID-19,AL,Pike County Schools,0102790,,,D,2021,08/20/2021 12:00:00 AM,08/23/2021 12:00:00 AM,33,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,Abundance of caution
AL202101001S,COVID-19,COVID-19,AL,,0102370,Elizabeth Fonde Elementary School,010237000920,I,2021,08/05/2021 12:00:00 AM,08/09/2021 12:00:00 AM,31,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,
AL202101002D,COVID-19,COVID-19,AL,Calhoun County Schools,0100540,,,D,2021,08/31/2021 12:00:00 AM,09/20/2021 12:00:00 AM,35,true,true,true,false,false,false,false,false,false,false,false,false,true,true,true,true,false,false,false,false,false,false,false,false,
AL202101002S,COVID-19,COVID-19,AL,,0100840,Hatton Elementary School,010084000336,I,2021,08/16/2021 12:00:00 AM,08/24/2021 12:00:00 AM,33,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,Abundance of caution
AL202101003D,COVID-19,COVID-19,AL,Talladega City,0103150,,,D,2021,09/07/2021 12:00:00 AM,09/20/2021 12:00:00 AM,36,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,
AL202101003S,COVID-19,COVID-19,AL,,0100840,Colbert County High School,010084000334,I,2021,08/19/2021 12:00:00 AM,08/30/2021 12:00:00 AM,33,true,true,true,false,false,false,false,false,false,false,false,false,true,true,false,false,false,true,false,false,false,false,false,false,
AL202101004D,COVID-19,COVID-19,AL,Chambers County,0100600,,,D,2021,08/30/2021 12:00:00 AM,09/07/2021 12:00:00 AM,35,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,
AL202101004S,COVID-19,COVID-19,AL,,0103300,Thomasville Elementary,010330001247,I,2021,08/23/2021 12:00:00 AM,09/07/2021 12:00:00 AM,34,true,true,true,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,
AL202101005D,COVID-19,COVID-19,AL,Macon County Schools,0102190,,,D,2021,09/07/2021 12:00:00 AM,09/13/2021 12:00:00 AM,36,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,Abundance of caution
AL202101005S,COVID-19,COVID-19,AL,,0101020,Good Hope Primary School,010102001444,I,2021,08/26/2021 12:00:00 AM,09/07/2021 12:00:00 AM,34,true,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,Quarantine for students.
AL202101006D,COVID-19,COVID-19,AL,Russell County,0102880,,,D,2021,08/30/2021 12:00:00 AM,09/07/2021 12:00:00 AM,35,true,true,true,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,
AL202101006S,COVID-19,COVID-19,AL,,0101020,Good Hope Elementary School,010102000403,I,2021,08/26/2021 12:00:00 AM,09/07/2021 12:00:00 AM,34,true,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,Quarantine for students.
AL202101007D,COVID-19,COVID-19,AL,Greene County Schools,0101680,,,D,2021,08/20/2021 12:00:00 AM,09/21/2021 12:00:00 AM,33,true,true,true,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,
AL202101007S,COVID-19,COVID-19,AL,,0101020,Good Hope Middle School,010102000413,I,2021,08/26/2021 12:00:00 AM,09/07/2021 12:00:00 AM,34,true,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,Quarantine for students.
AL202101008S,COVID-19,COVID-19,AL,,0101020,Good Hope High School,010102000379,I,2021,08/26/2021 12:00:00 AM,09/07/2021 12:00:00 AM,34,true,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,Quarantine for students.
AL202101009S,COVID-19,COVID-19,AL,,0101020,Parkside K-8 Elementary School,010102000373,I,2021,08/26/2021 12:00:00 AM,09/07/2021 12:00:00 AM,34,true,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,Quarantine for students.
